sku,group,short_description,categories,custom_collection,size,color,brand,special_price,price,discount,qty,material_1,sole,innersole,interior,demountable,closing,heel,plateaulevel,sizefits,ean,origin,material2,freetext,additional_images,color_hex,attribute_set_code,product_type,product_websites,is_in_stock,manage_stock,website_id,product_online,base_image,small_image,thumbnail_image,configurable_variations,default_category,visibility,name,url_key,brand_2
KK90008/9,KK90008/9,Pet in de kleur roze,Default Category/ACCESSOIRES/KINDER ACCESSOIRES,FW17,5-8 JR,ROZE,KENZO KIDS,,54.99,New Collection,1,,,,,,,,,,,,,,"/product-photos/IMG_KK90008-9/IMG_KK90008-9.ROZE/IMG_2366270717.jpg,/product-photos/IMG_KK90008-9/IMG_KK90008-9.ROZE/IMG_2366290717.jpg",#f4c2c2,Default,configurable,base,1,0,0,1,/product-photos/IMG_KK90008-9/IMG_KK90008-9.ROZE/IMG_2366270717.jpg,/product-photos/IMG_KK90008-9/IMG_KK90008-9.ROZE/IMG_2366270717.jpg,/product-photos/IMG_KK90008-9/IMG_KK90008-9.ROZE/IMG_2366270717.jpg,"sku=c0048692,color=ROZE,size=5-8 JR",KINDER ACCESSOIRES,"Catalog, Search",KENZO KIDS,kenzo-kids-kk90008-9-kk90008-9,KENZO KIDS
KK15118/9,KK15118/9,Sweater Eye in de kleur roze,Default Category/KINDERKLEDING/MEISJESKLEDING/SWEATERS,FW17,12 JR,ROZE,KENZO KIDS,,159.99,New Collection,1,,,,,,,,,,,,,,"/product-photos/IMG_KK15118-9/IMG_KK15118-9.ROZE/IMG_2381270717.jpg,/product-photos/IMG_KK15118-9/IMG_KK15118-9.ROZE/IMG_2381290717.jpg",#f4c2c2,Default,configurable,base,1,0,0,1,/product-photos/IMG_KK15118-9/IMG_KK15118-9.ROZE/IMG_2381270717.jpg,/product-photos/IMG_KK15118-9/IMG_KK15118-9.ROZE/IMG_2381270717.jpg,/product-photos/IMG_KK15118-9/IMG_KK15118-9.ROZE/IMG_2381270717.jpg,"sku=c00487110,color=ROZE,size=12 JR|sku=c0048717,color=ROZE,size=8 JR",SWEATERS,"Catalog, Search",KENZO KIDS,kenzo-kids-kk15118-9-kk15118-9,KENZO KIDS
KK23008/9,KK23008/9,Joggingbroek in de kleur roze,Default Category/KINDERKLEDING/MEISJESKLEDING/BROEKEN,FW17,8 JR,ROZE,KENZO KIDS,,69.99,New Collection,1,,,,,,,,,,,,,,"/product-photos/IMG_KK23008-9/IMG_KK23008-9.ROZE/IMG_2399290717.jpg,/product-photos/IMG_KK23008-9/IMG_KK23008-9.ROZE/IMG_3046150817.jpg",#f4c2c2,Default,configurable,base,1,0,0,1,/product-photos/IMG_KK23008-9/IMG_KK23008-9.ROZE/IMG_2399290717.jpg,/product-photos/IMG_KK23008-9/IMG_KK23008-9.ROZE/IMG_2399290717.jpg,/product-photos/IMG_KK23008-9/IMG_KK23008-9.ROZE/IMG_2399290717.jpg,"sku=c0048747,color=ROZE,size=8 JR",BROEKEN,"Catalog, Search",KENZO KIDS,kenzo-kids-kk23008-9-kk23008-9,KENZO KIDS
KK10618/9,KK10618/9,T-Shirt in de kleur grijs,Default Category/KINDERKLEDING/JONGENSKLEDING/T-SHIRTS,FW17,16 JR,GRIJS,KENZO KIDS,,74.99,New Collection,1,,,,,,,,,,,,,,"/product-photos/IMG_KK10618-9/IMG_KK10618-9.GRIJS/IMG_2290270717.jpg,/product-photos/IMG_KK10618-9/IMG_KK10618-9.GRIJS/IMG_2290290717.jpg",#808080,Default,configurable,base,1,0,0,1,/product-photos/IMG_KK10618-9/IMG_KK10618-9.GRIJS/IMG_2290270717.jpg,/product-photos/IMG_KK10618-9/IMG_KK10618-9.GRIJS/IMG_2290270717.jpg,/product-photos/IMG_KK10618-9/IMG_KK10618-9.GRIJS/IMG_2290270717.jpg,"sku=c00487912,color=GRIJS,size=16 JR",T-SHIRTS,"Catalog, Search",KENZO KIDS,kenzo-kids-kk10618-9-kk10618-9,KENZO KIDS
KK10148/9,KK10148/9,T-Shirt Eye in de kleur zwart,Default Category/KINDERKLEDING/MEISJESKLEDING/T-SHIRTS,FW17,16 JR,ZWART,KENZO KIDS,,99.99,New Collection,1,,,,,,,,,,,,,,"/product-photos/IMG_KK10148-9/IMG_KK10148-9.ZWART/IMG_2394270717.jpg,/product-photos/IMG_KK10148-9/IMG_KK10148-9.ZWART/IMG_2394290717.jpg",#000000,Default,configurable,base,1,0,0,1,/product-photos/IMG_KK10148-9/IMG_KK10148-9.ZWART/IMG_2394270717.jpg,/product-photos/IMG_KK10148-9/IMG_KK10148-9.ZWART/IMG_2394270717.jpg,/product-photos/IMG_KK10148-9/IMG_KK10148-9.ZWART/IMG_2394270717.jpg,"sku=c00488512,color=ZWART,size=16 JR",T-SHIRTS,"Catalog, Search",KENZO KIDS,kenzo-kids-kk10148-9-kk10148-9,KENZO KIDS
KK15228/9,KK15228/9,Sweater Tiger in de kleur roze,Default Category/KINDERKLEDING/MEISJESKLEDING/SWEATERS,FW17,12 JR,ROZE,KENZO KIDS,,154.99,New Collection,1,,,,,,,,,,,,,,"/product-photos/IMG_KK15228-9/IMG_KK15228-9.ROZE/IMG_2400270717.jpg,/product-photos/IMG_KK15228-9/IMG_KK15228-9.ROZE/IMG_2400290717.jpg",#f4c2c2,Default,configurable,base,1,0,0,1,/product-photos/IMG_KK15228-9/IMG_KK15228-9.ROZE/IMG_2400270717.jpg,/product-photos/IMG_KK15228-9/IMG_KK15228-9.ROZE/IMG_2400270717.jpg,/product-photos/IMG_KK15228-9/IMG_KK15228-9.ROZE/IMG_2400270717.jpg,"sku=c00489210,color=ROZE,size=12 JR|sku=c00489212,color=ROZE,size=16 JR|sku=c0048925,color=ROZE,size=6 JR",SWEATERS,"Catalog, Search",KENZO KIDS,kenzo-kids-kk15228-9-kk15228-9,KENZO KIDS
WT7W112/9,WT7W112/9,Enkellaars Multi in de kleur cognac,Default Category/KINDERSCHOENEN/MEISJESSCHOENEN/ENKELLAARZEN,FW17,24,COGNAC,SHOESME KIDS,,129.99,New Collection,1,,,,,,,,,,,,,,"/product-photos/IMG_WT7W112-9/IMG_WT7W112-9.COGNAC/IMG_2536290717.jpg,/product-photos/IMG_WT7W112-9/IMG_WT7W112-9.COGNAC/IMG_2537290717.jpg,/product-photos/IMG_WT7W112-9/IMG_WT7W112-9.COGNAC/IMG_2538290717.jpg",#D2691E,Default,configurable,base,1,0,0,1,/product-photos/IMG_WT7W112-9/IMG_WT7W112-9.COGNAC/IMG_2536290717.jpg,/product-photos/IMG_WT7W112-9/IMG_WT7W112-9.COGNAC/IMG_2536290717.jpg,/product-photos/IMG_WT7W112-9/IMG_WT7W112-9.COGNAC/IMG_2536290717.jpg,"sku=c0048957,color=COGNAC,size=24|sku=c0048958,color=COGNAC,size=25|sku=c0048959,color=COGNAC,size=26|sku=c00489511,color=COGNAC,size=28",ENKELLAARZEN,"Catalog, Search",SHOESME KIDS,shoesme-kids-wt7w112-9-wt7w112-9,SHOESME KIDS
UR7W047/9,UR7W047/9,Enkellaars Kwast in de kleur zilver,Default Category/KINDERSCHOENEN/MEISJESSCHOENEN/ENKELLAARZEN,FW17,24,ZILVER,SHOESME KIDS,,89.99,New Collection,1,,,,,,,,,,,,,,"/product-photos/IMG_UR7W047-9/IMG_UR7W047-9.ZILVER/IMG_2532290717.jpg,/product-photos/IMG_UR7W047-9/IMG_UR7W047-9.ZILVER/IMG_2533290717.jpg,/product-photos/IMG_UR7W047-9/IMG_UR7W047-9.ZILVER/IMG_2534290717.jpg",#C0C0C0,Default,configurable,base,1,0,0,1,/product-photos/IMG_UR7W047-9/IMG_UR7W047-9.ZILVER/IMG_2532290717.jpg,/product-photos/IMG_UR7W047-9/IMG_UR7W047-9.ZILVER/IMG_2532290717.jpg,/product-photos/IMG_UR7W047-9/IMG_UR7W047-9.ZILVER/IMG_2532290717.jpg,"sku=c0048967,color=ZILVER,size=24|sku=c0048969,color=ZILVER,size=26",ENKELLAARZEN,"Catalog, Search",SHOESME KIDS,shoesme-kids-ur7w047-9-ur7w047-9,SHOESME KIDS
BP7W026/9,BP7W026/9,Sneaker Ster in de kleur rose,Default Category/KINDERSCHOENEN/MEISJESSCHOENEN/SNEAKERS,FW17,21,ROZE,SHOESME KIDS,,64.99,New Collection,1,,,,,,,,,,,,,,"/product-photos/IMG_BP7W026-9/IMG_BP7W026-9.ROSE/IMG_2539290717.jpg,/product-photos/IMG_BP7W026-9/IMG_BP7W026-9.ROSE/IMG_2540290717.jpg,/product-photos/IMG_BP7W026-9/IMG_BP7W026-9.ROSE/IMG_2541290717.jpg",#f4c2c2,Default,configurable,base,1,0,0,1,/product-photos/IMG_BP7W026-9/IMG_BP7W026-9.ROSE/IMG_2539290717.jpg,/product-photos/IMG_BP7W026-9/IMG_BP7W026-9.ROSE/IMG_2539290717.jpg,/product-photos/IMG_BP7W026-9/IMG_BP7W026-9.ROSE/IMG_2539290717.jpg,"sku=c0049007,color=ROZE,size=21",SNEAKERS,"Catalog, Search",SHOESME KIDS,shoesme-kids-bp7w026-9-bp7w026-9,SHOESME KIDS
BP7W029/9,BP7W029/9,Sneaker in de kleur cognac,Default Category/KINDERSCHOENEN/JONGENSSCHOENEN/SNEAKERS,FW17,20,COGNAC,SHOESME KIDS,,62.99,New Collection,1,,,,,,,,,,,,,,"/product-photos/IMG_BP7W029-9/IMG_BP7W029-9.COGNAC/IMG_2523290717.jpg,/product-photos/IMG_BP7W029-9/IMG_BP7W029-9.COGNAC/IMG_2524290717.jpg,/product-photos/IMG_BP7W029-9/IMG_BP7W029-9.COGNAC/IMG_2525290717.jpg,/product-photos/IMG_BP7W029-9/IMG_BP7W029-9.COGNAC/IMG_2526290717.jpg",#D2691E,Default,configurable,base,1,0,0,1,/product-photos/IMG_BP7W029-9/IMG_BP7W029-9.COGNAC/IMG_2523290717.jpg,/product-photos/IMG_BP7W029-9/IMG_BP7W029-9.COGNAC/IMG_2523290717.jpg,/product-photos/IMG_BP7W029-9/IMG_BP7W029-9.COGNAC/IMG_2523290717.jpg,"sku=c0049016,color=COGNAC,size=20",SNEAKERS,"Catalog, Search",SHOESME KIDS,shoesme-kids-bp7w029-9-bp7w029-9,SHOESME KIDS
EF7W025/9,EF7W025/9,Sneaker in de kleur blauw,Default Category/KINDERSCHOENEN/JONGENSSCHOENEN/SNEAKERS,FW17,24,BLAUW,SHOESME KIDS,,79.99,New Collection,1,,,,,,,,,,,,,,"/product-photos/IMG_EF7W025-9/IMG_EF7W025-9.BLAUW/IMG_2517290717.jpg,/product-photos/IMG_EF7W025-9/IMG_EF7W025-9.BLAUW/IMG_2518290717.jpg,/product-photos/IMG_EF7W025-9/IMG_EF7W025-9.BLAUW/IMG_2519290717.jpg,/product-photos/IMG_EF7W025-9/IMG_EF7W025-9.BLAUW/IMG_2527290717.jpg",#0000FF,Default,configurable,base,1,0,0,1,/product-photos/IMG_EF7W025-9/IMG_EF7W025-9.BLAUW/IMG_2517290717.jpg,/product-photos/IMG_EF7W025-9/IMG_EF7W025-9.BLAUW/IMG_2517290717.jpg,/product-photos/IMG_EF7W025-9/IMG_EF7W025-9.BLAUW/IMG_2517290717.jpg,"sku=c00490310,color=BLAUW,size=24",SNEAKERS,"Catalog, Search",SHOESME KIDS,shoesme-kids-ef7w025-9-ef7w025-9,SHOESME KIDS
EF7W010/9,EF7W010/9,Enkelschoen Sterren in de kleur blauw,Default Category/KINDERSCHOENEN/MEISJESSCHOENEN/SCHOENEN,FW17,21,BLAUW,SHOESME KIDS,,89.99,New Collection,1,,,,,,,,,,,,,,"/product-photos/IMG_EF7W010-9/IMG_EF7W010-9.BLAUW/IMG_2520290717.jpg,/product-photos/IMG_EF7W010-9/IMG_EF7W010-9.BLAUW/IMG_2521290717.jpg,/product-photos/IMG_EF7W010-9/IMG_EF7W010-9.BLAUW/IMG_2522290717.jpg",#0000FF,Default,configurable,base,1,0,0,1,/product-photos/IMG_EF7W010-9/IMG_EF7W010-9.BLAUW/IMG_2520290717.jpg,/product-photos/IMG_EF7W010-9/IMG_EF7W010-9.BLAUW/IMG_2520290717.jpg,/product-photos/IMG_EF7W010-9/IMG_EF7W010-9.BLAUW/IMG_2520290717.jpg,"sku=c00490417,color=BLAUW,size=21|sku=c00490420,color=BLAUW,size=24|sku=c00490410,color=ZILVER,size=24",SCHOENEN,"Catalog, Search",SHOESME KIDS,shoesme-kids-ef7w010-9-ef7w010-9,SHOESME KIDS
SG6787780/9,SG6787780/9,Lorien Mini Crossbody in de kleur zwart,Default Category/ACCESSOIRES/DAMES ACCESSOIRES/TASSEN,FW17,ONE SIZE,ZWART,GUESS,,109.99,New Collection,1,,,,,,,,,,,,,,/product-photos/IMG_SG6787780-9/IMG_SG6787780-9.ZWART/IMG_2551290717.jpg,#000000,Default,configurable,base,1,0,0,1,/product-photos/IMG_SG6787780-9/IMG_SG6787780-9.ZWART/IMG_2551290717.jpg,/product-photos/IMG_SG6787780-9/IMG_SG6787780-9.ZWART/IMG_2551290717.jpg,/product-photos/IMG_SG6787780-9/IMG_SG6787780-9.ZWART/IMG_2551290717.jpg,"sku=c0049241,color=ZWART,size=ONE SIZE",TASSEN,"Catalog, Search",GUESS,guess-sg6787780-9-sg6787780-9,GUESS
228Z88BK/9,228Z88BK/9,Sneaker Strass in de kleur bordeaux,Default Category/DAMESSCHOENEN/SNEAKERS,FW17,39,BORDEAUX,LOLA CRUZ,107.49,214.99,Sale,1,,,,,,,,,,,,,,"/product-photos/IMG_228Z88BK-9/IMG_228Z88BK-9.BORDEAUX/IMG_2569290717.jpg,/product-photos/IMG_228Z88BK-9/IMG_228Z88BK-9.BORDEAUX/IMG_2570290717.jpg,/product-photos/IMG_228Z88BK-9/IMG_228Z88BK-9.BORDEAUX/IMG_2571290717.jpg,/product-photos/IMG_228Z88BK-9/IMG_228Z88BK-9.BORDEAUX/IMG_2572290717.jpg",#8B0000,Default,configurable,base,1,0,0,1,/product-photos/IMG_228Z88BK-9/IMG_228Z88BK-9.BORDEAUX/IMG_2569290717.jpg,/product-photos/IMG_228Z88BK-9/IMG_228Z88BK-9.BORDEAUX/IMG_2569290717.jpg,/product-photos/IMG_228Z88BK-9/IMG_228Z88BK-9.BORDEAUX/IMG_2569290717.jpg,"sku=c0049415,color=BORDEAUX,size=39",SNEAKERS,"Catalog, Search",LOLA CRUZ,lola-cruz-228z88bk-9-228z88bk-9,LOLA CRUZ
VBS1R406G/9,VBS1R406G/9,Divina Mini Tote in de kleur zwart,Default Category/ACCESSOIRES/DAMES ACCESSOIRES/TASSEN,FW17,ONE SIZE,ZWART,VALENTINO,,109.99,New Collection,2,,,,,,,,,,,,,,/product-photos/IMG_VBS1R406G-9/IMG_VBS1R406G-9.ZWART/IMG_3974150917.jpg,#000000,Default,configurable,base,1,0,0,1,/product-photos/IMG_VBS1R406G-9/IMG_VBS1R406G-9.ZWART/IMG_3974150917.jpg,/product-photos/IMG_VBS1R406G-9/IMG_VBS1R406G-9.ZWART/IMG_3974150917.jpg,/product-photos/IMG_VBS1R406G-9/IMG_VBS1R406G-9.ZWART/IMG_3974150917.jpg,"sku=c0049471,color=ZWART,size=ONE SIZE",TASSEN,"Catalog, Search",VALENTINO,valentino-vbs1r406g-9-vbs1r406g-9,VALENTINO
M424/9,M424/9,Sneaker in de kleur zwart,Default Category/HERENSCHOENEN/SNEAKERS,FW17,44,ZWART,KENZO,124.99,249.99,Sale,1,,,,,,,,,,,,,,"/product-photos/IMG_M424-9/IMG_M424-9.ZWART/IMG_2573290717.jpg,/product-photos/IMG_M424-9/IMG_M424-9.ZWART/IMG_2575290717.jpg,/product-photos/IMG_M424-9/IMG_M424-9.ZWART/IMG_2576290717.jpg,/product-photos/IMG_M424-9/IMG_M424-9.ZWART/IMG_2577290717.jpg",#000000,Default,configurable,base,1,0,0,1,/product-photos/IMG_M424-9/IMG_M424-9.ZWART/IMG_2573290717.jpg,/product-photos/IMG_M424-9/IMG_M424-9.ZWART/IMG_2573290717.jpg,/product-photos/IMG_M424-9/IMG_M424-9.ZWART/IMG_2573290717.jpg,"sku=c0049586,color=ZWART,size=44",SNEAKERS,"Catalog, Search",KENZO,kenzo-m424-9-m424-9,KENZO
10404NLim,10404NLim,Petite Miss printed in de kleur love words,Default Category/ACCESSOIRES/DAMES ACCESSOIRES/TASSEN,FW17,ONE SIZE,LOVE WORDS,SAVE MY BAG,,81.99,New Collection,2,,,,,,,,,,,,,,/product-photos/IMG_10404NLim/IMG_10404NLim.LOVE-WORDS/IMG_2609290717.jpg,#ffffff,Default,configurable,base,1,0,0,1,/product-photos/IMG_10404NLim/IMG_10404NLim.LOVE-WORDS/IMG_2609290717.jpg,/product-photos/IMG_10404NLim/IMG_10404NLim.LOVE-WORDS/IMG_2609290717.jpg,/product-photos/IMG_10404NLim/IMG_10404NLim.LOVE-WORDS/IMG_2609290717.jpg,"sku=c0049591,color=LOVE WORDS,size=ONE SIZE|sku=c0049593,color=STARS,size=ONE SIZE",TASSEN,"Catalog, Search",SAVE MY BAG,save-my-bag-10404nlim-10404nlim,SAVE MY BAG
10404N,10404N,Petite Miss in de kleur coccinella,Default Category/ACCESSOIRES/DAMES ACCESSOIRES/TASSEN,FW17,ONE SIZE,ROOD,SAVE MY BAG,,74.99,New Collection,3,,,,,,,,,,,,,,/product-photos/IMG_10404N/IMG_10404N.COCCINELLA/IMG_2600290717.jpg,#FF0000,Default,configurable,base,1,0,0,1,/product-photos/IMG_10404N/IMG_10404N.COCCINELLA/IMG_2600290717.jpg,/product-photos/IMG_10404N/IMG_10404N.COCCINELLA/IMG_2600290717.jpg,/product-photos/IMG_10404N/IMG_10404N.COCCINELLA/IMG_2600290717.jpg,"sku=c0049602,color=ROOD,size=ONE SIZE|sku=c0049604,color=GRIJS,size=ONE SIZE|sku=c0049605,color=TOFFEE,size=ONE SIZE|sku=c0049603,color=GROEN,size=ONE SIZE|sku=c0049607,color=ZAFFIRO,size=ONE SIZE",TASSEN,"Catalog, Search",SAVE MY BAG,save-my-bag-10404n-10404n,SAVE MY BAG
S67237T9575/9,S67237T9575/9,Sneaker Glitter in de kleur zilver,Default Category/DAMESSCHOENEN/SNEAKERS,FW17,35,ZILVER,LIU JO,59.99,119.99,Sale,1,,,,,,,,,,,,,,"/product-photos/IMG_S67237T9575-9/IMG_S67237T9575-9.ZILVER/IMG_2669300717.jpg,/product-photos/IMG_S67237T9575-9/IMG_S67237T9575-9.ZILVER/IMG_2670300717.jpg,/product-photos/IMG_S67237T9575-9/IMG_S67237T9575-9.ZILVER/IMG_2671300717.jpg,/product-photos/IMG_S67237T9575-9/IMG_S67237T9575-9.ZILVER/IMG_2672300717.jpg",#C0C0C0,Default,configurable,base,1,0,0,1,/product-photos/IMG_S67237T9575-9/IMG_S67237T9575-9.ZILVER/IMG_2669300717.jpg,/product-photos/IMG_S67237T9575-9/IMG_S67237T9575-9.ZILVER/IMG_2669300717.jpg,/product-photos/IMG_S67237T9575-9/IMG_S67237T9575-9.ZILVER/IMG_2669300717.jpg,"sku=c0049719,color=ZILVER,size=35|sku=c00497110,color=ZILVER,size=36",SNEAKERS,"Catalog, Search",LIU JO,liu-jo-s67237t9575-9-s67237t9575-9,LIU JO
Belle/9,Belle/9,T-Shirts in de kleur taupe,Default Category/ACCESSOIRES/DAMES ACCESSOIRES/OVERIGE ACCESSOIRES,FW17,40,TAUPE,IBANA ROUGE,,89.99,New Collection,1,,,,,,,,,,,,,,/product-photos/IMG_Belle-9/IMG_Belle-9.TAUPE/IMG_2693300717.jpg,#ac9d96,Default,configurable,base,1,0,0,1,/product-photos/IMG_Belle-9/IMG_Belle-9.TAUPE/IMG_2693300717.jpg,/product-photos/IMG_Belle-9/IMG_Belle-9.TAUPE/IMG_2693300717.jpg,/product-photos/IMG_Belle-9/IMG_Belle-9.TAUPE/IMG_2693300717.jpg,"sku=c00497718,color=TAUPE,size=40",OVERIGE ACCESSOIRES,"Catalog, Search",IBANA ROUGE,ibana-rouge-belle-9-belle-9,IBANA ROUGE
RF7W117-A/9,RF7W117-A/9,Sneaker Ster in de kleur zilver,Default Category/KINDERSCHOENEN/MEISJESSCHOENEN/SNEAKERS,FW17,21,ZILVER,SHOESME KIDS,,84.99,New Collection,1,,,,,,,,,,,,,,"/product-photos/IMG_RF7W117-A-9/IMG_RF7W117-A-9.ZILVER/IMG_3030150817.jpg,/product-photos/IMG_RF7W117-A-9/IMG_RF7W117-A-9.ZILVER/IMG_3031150817.jpg,/product-photos/IMG_RF7W117-A-9/IMG_RF7W117-A-9.ZILVER/IMG_3032150817.jpg",#C0C0C0,Default,configurable,base,1,0,0,1,/product-photos/IMG_RF7W117-A-9/IMG_RF7W117-A-9.ZILVER/IMG_3030150817.jpg,/product-photos/IMG_RF7W117-A-9/IMG_RF7W117-A-9.ZILVER/IMG_3030150817.jpg,/product-photos/IMG_RF7W117-A-9/IMG_RF7W117-A-9.ZILVER/IMG_3030150817.jpg,"sku=c0049784,color=ZILVER,size=21|sku=c00497810,color=ZILVER,size=27",SNEAKERS,"Catalog, Search",SHOESME KIDS,shoesme-kids-rf7w117-a-9-rf7w117-a-9,SHOESME KIDS
UR7W019-A/9,UR7W019-A/9,Enkellaars Hartje in de kleur zilver,Default Category/KINDERSCHOENEN/MEISJESSCHOENEN/ENKELLAARZEN,FW17,20,ZILVER,SHOESME KIDS,,89.99,New Collection,1,,,,,,,,,,,,,,"/product-photos/IMG_UR7W019-A-9/IMG_UR7W019-A-9.ZILVER/IMG_3036150817.jpg,/product-photos/IMG_UR7W019-A-9/IMG_UR7W019-A-9.ZILVER/IMG_3037150817.jpg,/product-photos/IMG_UR7W019-A-9/IMG_UR7W019-A-9.ZILVER/IMG_3038150817.jpg",#C0C0C0,Default,configurable,base,1,0,0,1,/product-photos/IMG_UR7W019-A-9/IMG_UR7W019-A-9.ZILVER/IMG_3036150817.jpg,/product-photos/IMG_UR7W019-A-9/IMG_UR7W019-A-9.ZILVER/IMG_3036150817.jpg,/product-photos/IMG_UR7W019-A-9/IMG_UR7W019-A-9.ZILVER/IMG_3036150817.jpg,"sku=c0049793,color=ZILVER,size=20",ENKELLAARZEN,"Catalog, Search",SHOESME KIDS,shoesme-kids-ur7w019-a-9-ur7w019-a-9,SHOESME KIDS
S17W061-D/9,S17W061-D/9,Enkellaars Vlinder in de kleur zwart,Default Category/KINDERSCHOENEN/MEISJESSCHOENEN/ENKELLAARZEN,FW17,24,ZWART,SHOESME KIDS,,99.99,New Collection,1,,,,,,,,,,,,,,"/product-photos/IMG_S17W061-D-9/IMG_S17W061-D-9.ZWART/IMG_3033150817.jpg,/product-photos/IMG_S17W061-D-9/IMG_S17W061-D-9.ZWART/IMG_3034150817.jpg,/product-photos/IMG_S17W061-D-9/IMG_S17W061-D-9.ZWART/IMG_3035150817.jpg",#000000,Default,configurable,base,1,0,0,1,/product-photos/IMG_S17W061-D-9/IMG_S17W061-D-9.ZWART/IMG_3033150817.jpg,/product-photos/IMG_S17W061-D-9/IMG_S17W061-D-9.ZWART/IMG_3033150817.jpg,/product-photos/IMG_S17W061-D-9/IMG_S17W061-D-9.ZWART/IMG_3033150817.jpg,"sku=c0049807,color=ZWART,size=24|sku=c0049808,color=ZWART,size=25|sku=c0049809,color=ZWART,size=26",ENKELLAARZEN,"Catalog, Search",SHOESME KIDS,shoesme-kids-s17w061-d-9-s17w061-d-9,SHOESME KIDS
Azu/9,Azu/9,Enkelllaars Studs in de kleur zwart,Default Category/DAMESSCHOENEN/LAARZEN,FW17,36,ZWART,LODI,104.99,209.99,Sale,1,,,,,,,,,,,,,,"/product-photos/IMG_Azu-9/IMG_Azu-9.ZWART/IMG_2714300717.jpg,/product-photos/IMG_Azu-9/IMG_Azu-9.ZWART/IMG_2715300717.jpg,/product-photos/IMG_Azu-9/IMG_Azu-9.ZWART/IMG_2716300717.jpg",#000000,Default,configurable,base,1,0,0,1,/product-photos/IMG_Azu-9/IMG_Azu-9.ZWART/IMG_2714300717.jpg,/product-photos/IMG_Azu-9/IMG_Azu-9.ZWART/IMG_2714300717.jpg,/product-photos/IMG_Azu-9/IMG_Azu-9.ZWART/IMG_2714300717.jpg,"sku=c0049812,color=ZWART,size=36|sku=c0049816,color=ZWART,size=40",LAARZEN,"Catalog, Search",LODI,lodi-azu-9-azu-9,LODI
Dardo/9,Dardo/9,Pump 3x Gesp in de kleur zwart,Default Category/DAMESSCHOENEN/PUMPS,FW17,38,ZWART,LODI,84.99,169.99,Sale,1,,,,,,,,,,,,,,"/product-photos/IMG_Dardo-9/IMG_Dardo-9.ZWART/IMG_2727300717.jpg,/product-photos/IMG_Dardo-9/IMG_Dardo-9.ZWART/IMG_2728300717.jpg,/product-photos/IMG_Dardo-9/IMG_Dardo-9.ZWART/IMG_2729300717.jpg",#000000,Default,configurable,base,1,0,0,1,/product-photos/IMG_Dardo-9/IMG_Dardo-9.ZWART/IMG_2727300717.jpg,/product-photos/IMG_Dardo-9/IMG_Dardo-9.ZWART/IMG_2727300717.jpg,/product-photos/IMG_Dardo-9/IMG_Dardo-9.ZWART/IMG_2727300717.jpg,"sku=c0049834,color=ZWART,size=38",PUMPS,"Catalog, Search",LODI,lodi-dardo-9-dardo-9,LODI
RecitaS/9,RecitaS/9,Enkellaars Suede in de kleur blauw,Default Category/DAMESSCHOENEN/LAARZEN/ENKELLAARZEN,FW17,39,BLAUW,LODI,79.99,159.99,Sale,1,,,,,,,,,,,,,,"/product-photos/IMG_RecitaS-9/IMG_RecitaS-9.BLAUW/IMG_2724300717.jpg,/product-photos/IMG_RecitaS-9/IMG_RecitaS-9.BLAUW/IMG_2725300717.jpg,/product-photos/IMG_RecitaS-9/IMG_RecitaS-9.BLAUW/IMG_2726300717.jpg",#0000FF,Default,configurable,base,1,0,0,1,/product-photos/IMG_RecitaS-9/IMG_RecitaS-9.BLAUW/IMG_2724300717.jpg,/product-photos/IMG_RecitaS-9/IMG_RecitaS-9.BLAUW/IMG_2724300717.jpg,/product-photos/IMG_RecitaS-9/IMG_RecitaS-9.BLAUW/IMG_2724300717.jpg,"sku=c00498513,color=BLAUW,size=39|sku=c00498514,color=BLAUW,size=40",ENKELLAARZEN,"Catalog, Search",LODI,lodi-recitas-9-recitas-9,LODI
WindaS/9,WindaS/9,Enkellaars Suede in de kleur rood,Default Category/DAMESSCHOENEN/LAARZEN/ENKELLAARZEN,FW17,35,ROOD,LODI,89.99,179.99,Sale,1,,,,,,,,,,,,,,"/product-photos/IMG_WindaS-9/IMG_WindaS-9.ROOD/IMG_2708300717.jpg,/product-photos/IMG_WindaS-9/IMG_WindaS-9.ROOD/IMG_2709300717.jpg,/product-photos/IMG_WindaS-9/IMG_WindaS-9.ROOD/IMG_2710300717.jpg",#FF0000,Default,configurable,base,1,0,0,1,/product-photos/IMG_WindaS-9/IMG_WindaS-9.ROOD/IMG_2708300717.jpg,/product-photos/IMG_WindaS-9/IMG_WindaS-9.ROOD/IMG_2708300717.jpg,/product-photos/IMG_WindaS-9/IMG_WindaS-9.ROOD/IMG_2708300717.jpg,"sku=c0049879,color=ROOD,size=35|sku=c00498720,color=BLAUW,size=38|sku=c0049874,color=GROEN,size=38",ENKELLAARZEN,"Catalog, Search",LODI,lodi-windas-9-windas-9,LODI
